product_id,sku,title,slug,brand,category,price,currency,description,image_url,image_filename,available_countries,stock,is_available,tags,gender,color,size,material,rating,num_reviews,popularity_score,weight_kg,dimensions_cm,manufactured_date,genre,discount
2001115,SON-01115,Sony Headphones Edition 7203,sony-headphones-edition-7203,Sony,Headphones,199,USD,"Immerse yourself in crystal‑clear sound with the Sony Headphones Edition 7203. These lightweight earbuds blend cutting‑edge noise‑cancellation technology with a sleek, ergonomic design that keeps you comfortable all day long. Whether you’re commuting, working out, or simply relaxing, the Sony Headphones Edition 7203 delivers rich bass, crisp highs, and an intuitive touch‑control interface for effortless listening. With a durable battery life that lasts up to 30 hours, you’ll never miss a beat. Upgrade your audio experience with Sony’s trusted engineering and stylish finish.",https://picsum.photos/seed/sony-headphones-edition-7203/1200/1200,sony-headphones-edition-7203.jpg,UK,447,True,"fitness,daily,gaming",Men,"Black, Silver, White, Space Gray, Red",Standard,Polyester,3.2,4669,74,1.77,38x28x18,09-10-2025,,10
2001116,SON-01116,Sony Headphones X 6736,sony-headphones-x-6736,Sony,Headphones,129,USD,"Experience crystal‑clear sound with the Sony Headphones X 6736, designed for audiophiles who demand both style and performance. These sleek, over‑the‑ear headphones feature adaptive noise cancellation and a lightweight, ergonomic fit that keeps you comfortable during long listening sessions. Whether you’re commuting, gaming, or simply relaxing, the X 6736 delivers immersive audio with deep bass and crisp highs, all wrapped in a durable, modern chassis.",https://picsum.photos/seed/sony-headphones-x-6736/1200/1200,sony-headphones-x-6736.jpg,"DE,US",195,True,"fitness,urban,wireless",Women,"Black, Silver, Space Gray",Standard,Plastic,3.6,603,44,2.06,41x57x32,09-10-2025,,10
2001117,SON-01117,Sony Headphones Classic 2211,sony-headphones-classic-2211,Sony,Headphones,79,USD,"Immerse yourself in crisp, studio‑grade sound with the Sony Headphones Classic 2211. Designed for audiophiles who demand clarity, these headphones deliver rich bass, balanced mids, and crystal‑clear highs, all wrapped in a lightweight, ergonomic design. Whether you’re commuting, gaming, or simply relaxing, experience audio that feels as natural as hearing it live.",https://picsum.photos/seed/sony-headphones-classic-2211/1200/1200,sony-headphones-classic-2211.jpg,"UK,CA,DE,AU",5,True,"fitness,leather,outdoor",Unisex,"Black, Silver, Space Gray",Standard,Synthetic,3.8,1549,81,1.35,42x43x10,09-10-2025,,10
2001118,SON-01118,Sony Headphones Edition 4063,sony-headphones-edition-4063,Sony,Headphones,199,USD,"Immerse yourself in crystal‑clear sound with the Sony Headphones Edition 4063, engineered for audiophiles who demand both comfort and uncompromising audio fidelity. Its sleek, ergonomic design hugs every contour of your ears, while advanced noise‑canceling tech keeps distractions at bay. Whether you’re commuting, gaming, or simply unwinding, this headset delivers crisp highs, punchy mids, and deep bass that feels like a personal concert. Pair it with your favorite devices and experience Sony’s hallmark innovation in every beat.",https://picsum.photos/seed/sony-headphones-edition-4063/1200/1200,sony-headphones-edition-4063.jpg,"FR,CA,DE,AU",230,True,"eco,urban,fitness",Men,"Black, Silver, Space Gray",Standard,Leather,3.5,4302,66,1.86,60x56x17,09-10-2025,,10
2001119,SON-01119,Sony Headphones Eco 1568,sony-headphones-eco-1568,Sony,Headphones,99,USD,"Experience immersive sound with the Sony Headphones Eco 1568, engineered for crisp highs and deep bass. Its lightweight design and ergonomic fit make it perfect for long listening sessions, whether commuting or gaming. The Eco 1568 delivers up to 20 hours of battery life, keeping your music and podcasts playing uninterrupted. With Sony’s signature build quality and a sleek, modern aesthetic, these headphones are a must-have for audio enthusiasts.",https://picsum.photos/seed/sony-headphones-eco-1568/1200/1200,sony-headphones-eco-1568.jpg,UK,64,True,"fitness,sport,outdoor",Unisex,"Black, Silver, Space Gray",Standard,Denim,3.1,3820,82,0.56,44x51x5,09-10-2025,,12
2001120,SON-01120,Sony Headphones Sport 3717,sony-headphones-sport-3717,Sony,Headphones,59,USD,"Unleash your workout with Sony Headphones Sport 3717 – engineered for comfort and crystal‑clear sound. These lightweight earbuds feature advanced noise‑cancelling and a secure fit that stays put no matter how hard you move. Whether you're hitting the gym, running errands, or commuting, the sleek design and robust battery life keep you powered up all day long.",https://picsum.photos/seed/sony-headphones-sport-3717/1200/1200,sony-headphones-sport-3717.jpg,UK,153,True,"premium,sport,urban",Women,"Black, Silver, Space Gray, Blue",Standard,Resin,3.3,4452,75,0.16,44x39x28,09-10-2025,,10
2001121,SON-01121,Sony Headphones Lite 6288,sony-headphones-lite-6288,Sony,Headphones,79,USD,"Experience crisp, immersive sound with the Sony Headphones Lite 6288. These lightweight, over-ear headphones deliver rich bass and crystal‑clear highs, making them perfect for daily commutes, workouts, or quiet study sessions. With a comfortable memory‑foam ear cushion and a durable aluminum frame, you’ll enjoy premium audio quality without sacrificing style. The built‑in noise‑cancelling mic ensures clear calls and effortless hands‑free control. Whether you’re a music enthusiast or a busy professional, the Sony Headphones Lite 6288 brings studio‑grade sound to your everyday routine.",https://picsum.photos/seed/sony-headphones-lite-6288/1200/1200,sony-headphones-lite-6288.jpg,"US,IN,FR",496,True,"budget,sport,portable",Unisex,"Black, Silver, Space Gray",Standard,Cotton,3.1,3968,85,1.53,56x11x40,09-10-2025,,10
2001122,SON-01122,Sony Headphones Sport 9154,sony-headphones-sport-9154,Sony,Headphones,69,USD,"Elevate your workout soundtrack with the Sony Headphones Sport 9154 – engineered for crisp, immersive sound and a secure fit that stays put, even during the most intense sessions. These lightweight earbuds feature advanced noise‑isolation and a sweat‑resistant design, ensuring you stay focused on your goals. With quick‑connect Bluetooth and a built‑in mic, you can take calls and stream music effortlessly. Whether you’re hitting the gym or running errands, the Sport 9154 delivers premium performance without compromising comfort.",https://picsum.photos/seed/sony-headphones-sport-9154/1200/1200,sony-headphones-sport-9154.jpg,AU,438,True,"gaming,leather,portable",Unisex,"Black, Silver, Space Gray",Standard,Metal,4.3,2015,82,0.06,44x31x27,09-10-2025,,12
2001123,SON-01123,Sony Headphones Max 8622,sony-headphones-max-8622,Sony,Headphones,349,USD,"Experience unrivaled audio immersion with the Sony Headphones Max 8622. These premium headphones blend cutting‑edge noise cancellation, crisp soundstage, and a sleek, ergonomic design for all‑day comfort. Whether you’re commuting, gaming, or simply enjoying music, the Sony Headphones Max deliver studio‑grade quality that keeps you in the moment. Their durable build and intuitive touch controls make them a standout choice for audiophiles who demand both style and performance. Elevate your listening experience and let every beat resonate with clarity.",https://picsum.photos/seed/sony-headphones-max-8622/1200/1200,sony-headphones-max-8622.jpg,"CA,AU",468,True,"travel,daily,outdoor",Unisex,"Black, Silver, Space Gray, Midnight Blue",Standard,Denim,4.0,987,74,1.15,9x47x13,09-10-2025,,12
2001124,SON-01124,Sony Headphones 2025 5174,sony-headphones-2025-5174,Sony,Headphones,149,USD,"Experience next‑level sound with the Sony Headphones 2025 5174—designed for audiophiles who demand crystal‑clear audio and ergonomic comfort. These premium earbuds deliver rich bass, crisp highs, and an adaptive noise‑cancellation feature that adapts to your environment. Whether you’re commuting, working out, or simply relaxing, the sleek, lightweight design keeps you in the moment without compromising style. Pair them with your favorite devices and immerse yourself in a world of pure, unfiltered music.",https://picsum.photos/seed/sony-headphones-2025-5174/1200/1200,sony-headphones-2025-5174.jpg,"DE,CA,UK,FR",37,True,"urban,eco,sport",Unisex,"Black, Silver, Space Gray",Standard,Synthetic,4.5,1469,97,0.56,26x58x40,09-10-2025,,12
2001125,SON-01125,Sony Headphones Max 9680,sony-headphones-max-9680,Sony,Headphones,280,USD,"Immerse yourself in studio‑grade sound with the Sony Headphones Max 9680, engineered for audiophiles who demand uncompromising clarity. Its sleek, ergonomic design features adaptive noise cancelation that molds to your ears, delivering crisp highs and deep, resonant bass. Built with premium materials and a lightweight frame, these headphones stay comfortable during marathon listening sessions. Whether you’re commuting, gaming, or simply unwinding, the Max 9680 transforms everyday moments into a concert‑like experience.",https://picsum.photos/seed/sony-headphones-max-9680/1200/1200,sony-headphones-max-9680.jpg,"US,UK,IN,AU",414,True,"travel,daily,budget",Men,"Black, Silver, Space Gray, Midnight Blue",Standard,Canvas,4.2,2219,76,0.14,52x39x27,09-10-2025,,10
2001126,SON-01126,Sony Headphones Classic 3695,sony-headphones-classic-3695,Sony,Headphones,79,USD,"Elevate your audio experience with the Sony Headphones Classic 3695—crafted for crystal‑clear sound and unmatched comfort. These premium earbuds blend sleek design with ergonomic fit, ensuring you stay immersed whether you’re commuting, working out, or winding down. With Sony’s renowned audio engineering, every note feels rich and every conversation crystal‑clear, making them the perfect companion for everyday life.",https://picsum.photos/seed/sony-headphones-classic-3695/1200/1200,sony-headphones-classic-3695.jpg,"DE,IN,US,FR",402,True,"urban,office,sport",Women,"Black, Silver, Space Gray",Standard,Leather,4.0,1957,90,0.62,39x42x23,09-10-2025,,10
2001127,JBL-01127,JBL Headphones Max 4391,jbl-headphones-max-4391,JBL,Headphones,99,USD,"Immerse yourself in crystal‑clear audio with the JBL Headphones Max 4391. These lightweight, over‑the‑ear headphones deliver rich bass and crisp highs, making them perfect for commuters, gamers, and music lovers alike. With up to 20 hours of battery life and a comfortable memory‑foam ear cushion, you can enjoy uninterrupted music all day. The sleek, matte finish and intuitive touch controls keep you connected without fuss. Experience JBL’s signature sound quality in a portable, stylish package.",https://picsum.photos/seed/jbl-headphones-max-4391/1200/1200,jbl-headphones-max-4391.jpg,FR,416,True,"running,portable,fitness",Men,"Black, Silver, Space Gray",Standard,Resin,3.7,647,67,2.84,25x58x29,09-10-2025,,12
2001128,JBL-01128,JBL Headphones Sport 4445,jbl-headphones-sport-4445,JBL,Headphones,59,USD,"Experience the perfect blend of comfort and performance with the JBL Headphones Sport 4445. Designed for active lifestyles, these lightweight earbuds deliver crystal‑clear sound and a secure fit that stays put during every workout. Whether you’re hitting the gym, running errands, or commuting, the robust battery life keeps the music flowing without interruption. Elevate your audio experience with JBL’s signature quality, now in a sleek, stylish design that’s ready for any adventure.",https://picsum.photos/seed/jbl-headphones-sport-4445/1200/1200,jbl-headphones-sport-4445.jpg,"FR,AU",59,True,"fitness,sport,office",Men,"Black, Silver, Blue, Red",Standard,Mesh,3.6,4815,73,2.91,5x50x20,09-10-2025,,12
2001129,JBL-01129,JBL Headphones Lite 5108,jbl-headphones-lite-5108,JBL,Headphones,39,USD,"Experience crisp sound and effortless comfort with the JBL Headphones Lite 5108. These lightweight earbuds deliver rich bass and clear highs, making them perfect for music, podcasts, or gaming on the go. With a sleek, ergonomic design and a secure fit, they stay in place whether you’re commuting, working out, or just relaxing. The intuitive controls let you manage calls, volume, and playback without missing a beat. Stay connected and stylish with JBL’s reliable quality in every detail.",https://picsum.photos/seed/jbl-headphones-lite-5108/1200/1200,jbl-headphones-lite-5108.jpg,"FR,AU",279,True,"budget,running,casual",Women,"Black, Silver, White, Space Gray",Standard,Cotton,4.2,3224,93,2.7,52x51x3,09-10-2025,,12
2001130,JBL-01130,JBL Headphones Eco 8418,jbl-headphones-eco-8418,JBL,Headphones,129,USD,"Experience immersive sound with the JBL Headphones Eco 8418, engineered for clarity and comfort. These sleek, over‑ear headphones deliver rich bass and crisp highs, perfect for music lovers and gamers alike. The lightweight, breathable mesh ear cups keep you cool during long listening sessions, while the adjustable headband ensures a secure fit. Whether you're commuting, working out, or relaxing at home, the Eco 8418 turns everyday moments into a premium audio experience.",https://picsum.photos/seed/jbl-headphones-eco-8418/1200/1200,jbl-headphones-eco-8418.jpg,"AU,IN,US,DE",273,True,"sport,running,leather",Men,"Black, Silver, Space Gray, Blue",Standard,Resin,3.2,3130,59,1.56,43x18x14,09-10-2025,,12
